Paper No.,D,A SMILES,VOC (V),JSC (mA/cm2),FF (%),PCE max (%),Num. atoms (electron-rich unit),Num. atoms (electron-deficient unit),Num. heteroatoms (electron-rich unit),Num. heteroatoms (electron-deficient unit),Proportion of heteroatoms (electron-rich unit),Proportion of heteroatoms (electron-deficient unit),Num. rings (electron-rich unit),Num. rings (electron-deficient unit),Total num. rings,Num. S atoms (electron-rich unit),Proportion of S atoms (electron-rich unit)
353,2T-TTC -BDTFT ,O=C(C/1=C\C2=CC3=C(C(C4(C5=CC=CC(CCCCCC)=C5)C6=CC=CC(CCCCCC)=C6)=C(C7=C4C=C(C8=C7)C9=C(C8(C%10=CC(CCCCCC)=CC=C%10)C%11=CC(CCCCCC)=CC=C%11)C(SC(/C=C%12C(C%13=C(C\%12=C(C#N)/C#N)C=CC=C%13)=O)=C%14)=C%14S9)S3)S2)C%15=C(C1=C(C#N)/C#N)C=CC=C%15,0.97,16.57,69.37,11.15,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
356,PBDB-T,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.895,13.6,64.1,7.8,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
356,PBDB-T,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.842,14.1,68.2,8.1,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
363,PBDTT-DPP ,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.844,7.4,59.2,3.7,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
363,PBDTT-DPP ,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C3=CC(OCC(CC)CCCC)=C(S3)C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=C(OCC(CC)CCCC)C=C(/C=C%12/C(C(C=C(F)C(F)=C%13)=C%13C%12=O)=C(C#N)\C#N)S%11)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N,0.679,18.5,64.8,8.14,16,22,2,5,0.125,0.227272727,2,2,15,2,0.125
363,PBDTT-DPP ,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C3=CC(OCC(CC)CCCC)=C(S3)C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=C(OCC(CC)CCCC)C=C(/C=C%12/C(C(C=C(F)C(F)=C%13)=C%13C%12=O)=C(C#N)\C#N)S%11)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N,0.69,19.2,68.7,9.1,16,22,2,5,0.125,0.227272727,2,2,15,2,0.125
363,PBDTT-DPP ,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C3=CC(OCC(CC)CCCC)=C(S3)C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=C(OCC(CC)CCCC)C=C(/C=C%12/C(C(C=C(F)C(F)=C%13)=C%13C%12=O)=C(C#N)\C#N)S%11)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N,0.695,19.8,70.2,9.66,16,22,2,5,0.125,0.227272727,2,2,15,2,0.125
370,PTB7-Th,O=C(/C(S1)=C/C2=CC=C(/C=C3C(N(CCCCCCCC)C(S/3)=S)=O)S2)N(CCCCCCCC)C1=S,0.94,3.75,36,1.25,16,35,2,4,0.125,0.114285714,2,1,3,2,0.125
370,PTB7-Th,O=C(/C(S1)=C/C2=CC=C(/C=C3C(N(CCCCCCCC)C(S/3)=S)=O)S2)N(CCCCCCCC)C1=S,0.91,4.13,33,1.26,16,35,2,4,0.125,0.114285714,2,1,3,2,0.125
378,P2F-EHp,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(N4CC(CCCC)CCCCCC)=C(S3)C5=C4C(N(CC(CCCC)CCCCCC)C6=C7SC(/C=C8/C(C(C=CC=C9)=C9C8=O)=C(C#N)/C#N)=C6)=C7C%10=NSN=C%105)=C(C#N)\C#N,0.78,3.2,43.78,1.09,27,13,7,3,0.259259259,0.230769231,6,2,10,3,0.111111111
378,P2F-EHp,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=C(CCCCCCCCCCC)C4=C3C(N5CC(CC)CCCC)=C(S4)C6=C5C(N(CC(CC)CCCC)C7=C8SC9=C7SC(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C(C#N)/C#N)=C9CCCCCCCCCCC)=C8C%12=NSN=C%126)=C(C#N)\C#N,0.81,26.68,74.11,16.02,33,22,9,5,0.272727273,0.227272727,8,2,12,5,0.151515152
380,PBDB-TF,BrC(C=C1)=CC2=C1C(/C(C2=O)=C/C(S3)=CC4=C3C5=C(N4C(CCCCCCCC)CCCCCCCC)C6=C(C(N(C(CCCCCCCC)CCCCCCCC)C7=C8SC(/C=C9C(C(C=C(Br)C=C%10)=C%10C\9=C(C#N)\C#N)=O)=C7)=C8S6)S5)=C(C#N)/C#N,0.79,9.13,64,4.62,26,25,6,4,0.230769231,0.16,6,2,10,4,0.153846154
380,PBDB-T,BrC(C=C1)=CC2=C1C(/C(C2=O)=C/C(S3)=CC4=C3C5=C(N4C(CCCCCCCC)CCCCCCCC)C6=C(C(N(C(CCCCCCCC)CCCCCCCC)C7=C8SC(/C=C9C(C(C=C(Br)C=C%10)=C%10C\9=C(C#N)\C#N)=O)=C7)=C8S6)S5)=C(C#N)/C#N,0.73,19.36,71,10.03,26,25,6,4,0.230769231,0.16,6,2,10,4,0.153846154
380,PBDB-T,O=C1C2=C(C(/C1=C/C3=C(CCCCCCCCCCC)C4=C(C(N5CC(CCCC)CC)=C(C6=C5C7=C(C8=NSN=C86)C(SC9=C%10SC(/C=C%11C(C%12=C(C\%11=C(C#N)/C#N)C=C(Br)C=C%12)=O)=C9CCCCCCCCCCC)=C%10N7CC(CCCC)CC)S4)S3)=C(C#N)/C#N)C=C(C=C2)Br,0.77,23.82,64,11.74,33,25,9,4,0.272727273,0.16,8,2,12,5,0.151515152
380,PBDB-TF,O=C1C2=C(C(/C1=C/C3=C(CCCCCCCCCCC)C4=C(C(N5CC(CCCC)CC)=C(C6=C5C7=C(C8=NSN=C86)C(SC9=C%10SC(/C=C%11C(C%12=C(C\%11=C(C#N)/C#N)C=C(Br)C=C%12)=O)=C9CCCCCCCCCCC)=C%10N7CC(CCCC)CC)S4)S3)=C(C#N)/C#N)C=C(C=C2)Br,0.89,21.9,71,13.84,33,25,9,4,0.272727273,0.16,8,2,12,5,0.151515152
381,PE80,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=C(CCCCCCCCCCC)C4=C3C(N5CC(CC)CCCC)=C(S4)C6=C5C(N(CC(CC)CCCC)C7=C8SC9=C7SC(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C(C#N)/C#N)=C9CCCCCCCCCCC)=C8C%12=NSN=C%126)=C(C#N)\C#N,0.88,10.24,46,4.11,33,22,9,5,0.272727273,0.227272727,8,2,12,5,0.151515152
381,PE81,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=C(CCCCCCCCCCC)C4=C3C(N5CC(CC)CCCC)=C(S4)C6=C5C(N(CC(CC)CCCC)C7=C8SC9=C7SC(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C(C#N)/C#N)=C9CCCCCCCCCCC)=C8C%12=NSN=C%126)=C(C#N)\C#N,0.9,19.54,58,10.21,33,22,9,5,0.272727273,0.227272727,8,2,12,5,0.151515152
383,PBDB-T,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.16,12.67,42.09,0.85,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
383,PBDB-T,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.87,17.01,67.34,9.97,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
384,PfBTAZT-H,O=C1N(/C(S/C1=C/C2=CC=C(C3=CC4=C(C5=CC6=C(C=C5C4(C7=CC=C(C=C7)CCCCCC)C8=CC=C(C=C8)CCCCCC)C9=C(C6(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C=C(C%12=CC=C(C%13=NN(N=C%13%12)CCCCCCCC)/C=C%14C(N(/C(S\%14)=C(C#N)\C#N)CC)=O)S9)S3)C%15=NN(CCCCCCCC)N=C2%15)=C(C#N)\C#N)CC,0.99,11.6,58,6.65,28,33,2,8,0.071428571,0.242424242,5,3,15,2,0.071428571
384,PfBTAZT-F,O=C1N(/C(S/C1=C/C2=CC=C(C3=CC4=C(C5=CC6=C(C=C5C4(C7=CC=C(C=C7)CCCCCC)C8=CC=C(C=C8)CCCCCC)C9=C(C6(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C=C(C%12=CC=C(C%13=NN(N=C%13%12)CCCCCCCC)/C=C%14C(N(/C(S\%14)=C(C#N)\C#N)CC)=O)S9)S3)C%15=NN(CCCCCCCC)N=C2%15)=C(C#N)\C#N)CC,1.05,11.83,62,7.69,28,33,2,8,0.071428571,0.242424242,5,3,15,2,0.071428571
384,PfBTAZT-Cl,O=C1N(/C(S/C1=C/C2=CC=C(C3=CC4=C(C5=CC6=C(C=C5C4(C7=CC=C(C=C7)CCCCCC)C8=CC=C(C=C8)CCCCCC)C9=C(C6(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C=C(C%12=CC=C(C%13=NN(N=C%13%12)CCCCCCCC)/C=C%14C(N(/C(S\%14)=C(C#N)\C#N)CC)=O)S9)S3)C%15=NN(CCCCCCCC)N=C2%15)=C(C#N)\C#N)CC,1.2,11.11,60,8,28,33,2,8,0.071428571,0.242424242,5,3,15,2,0.071428571
386,PBFTT,O=C(C/1=C\C2=CC3=C(C(C4(C5=CC=C(C=C5)CCCCCC)C6=CC=C(C=C6)CCCCCC)=C(C7=C4C=C(C8=C7)C9=C(C8(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C(SC(/C=C%12C(C%13=C(C\%12=C(C#N)/C#N)C=C(Cl)C(Cl)=C%13)=O)=C%14)=C%14S9)S3)S2)C%15=C(C1=C(C#N)/C#N)C=C(Cl)C(Cl)=C%15,0.74,15.5,68.8,7.9,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
386,PBFTT,O=C(C/1=C\C2=CC3=C(C(C4(C5=CC=C(C=C5)CCCCCC)C6=CC=C(C=C6)CCCCCC)=C(C7=C4C=C(C8=C7)C9=C(C8(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C(SC(/C=C%12C(C%13=C(C\%12=C(C#N)/C#N)C=C(Cl)C(Cl)=C%13)=O)=C%14)=C%14S9)S3)S2)C%15=C(C1=C(C#N)/C#N)C=C(Cl)C(Cl)=C%15,0.74,16.6,69.9,8.6,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
386,PBFTT,O=C(C/1=C\C2=CC3=C(C(C4(C5=CC=C(C=C5)CCCCCC)C6=CC=C(C=C6)CCCCCC)=C(C7=C4C=C(C8=C7)C9=C(C8(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C(SC(/C=C%12C(C%13=C(C\%12=C(C#N)/C#N)C=C(Cl)C(Cl)=C%13)=O)=C%14)=C%14S9)S3)S2)C%15=C(C1=C(C#N)/C#N)C=C(Cl)C(Cl)=C%15,0.74,17.6,70.1,9.1,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
386,PBFTT,O=C(C/1=C\C2=CC3=C(C(C4(C5=CC=C(C=C5)CCCCCC)C6=CC=C(C=C6)CCCCCC)=C(C7=C4C=C(C8=C7)C9=C(C8(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C(SC(/C=C%12C(C%13=C(C\%12=C(C#N)/C#N)C=C(Cl)C(Cl)=C%13)=O)=C%14)=C%14S9)S3)S2)C%15=C(C1=C(C#N)/C#N)C=C(Cl)C(Cl)=C%15,0.75,17.9,72.5,9.8,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
386,PBFTT,O=C(C/1=C\C2=CC3=C(C(C4(C5=CC=C(C=C5)CCCCCC)C6=CC=C(C=C6)CCCCCC)=C(C7=C4C=C(C8=C7)C9=C(C8(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C(SC(/C=C%12C(C%13=C(C\%12=C(C#N)/C#N)C=C(Cl)C(Cl)=C%13)=O)=C%14)=C%14S9)S3)S2)C%15=C(C1=C(C#N)/C#N)C=C(Cl)C(Cl)=C%15,0.76,18.6,70.5,9.9,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
386,PBFTT,O=C(C/1=C\C2=CC3=C(C(C4(C5=CC=C(C=C5)CCCCCC)C6=CC=C(C=C6)CCCCCC)=C(C7=C4C=C(C8=C7)C9=C(C8(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C(SC(/C=C%12C(C%13=C(C\%12=C(C#N)/C#N)C=C(Cl)C(Cl)=C%13)=O)=C%14)=C%14S9)S3)S2)C%15=C(C1=C(C#N)/C#N)C=C(Cl)C(Cl)=C%15,0.76,19.7,73.9,11.1,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
397,P3HT,S=C(S/1)N(CC)C(C1=C/C(S2)=CN=C2C3=CC4=C(S3)C5=CC6=C(C(SC(C7=NC=C(/C=C8C(N(CC)C(S\8)=S)=O)S7)=C9)=C9C6(CCCCCC)CCCCCC)C=C5C4(CCCCCC)CCCCCC)=O,1.04,6.67,52.5,3.53,40,23,6,6,0.15,0.260869565,7,2,9,4,0.1
397,P3HT,S=C(S/1)N(CC)C(C1=C/C(S2)=CN=C2C3=CC4=C(S3)C5=CC6=C(C(SC(C7=NC=C(/C=C8C(N(CC)C(S\8)=S)=O)S7)=C9)=C9C6(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C5C4(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)=O,1.02,9,54.6,5.01,40,23,6,6,0.15,0.260869565,7,2,13,4,0.1
399,PBDB-T,O=C1C2=C(C=CC=C2)C(/C1=C/C(S3)=CC(CCCCCCCC)=C3C(C=C4)=CC5=C4C6=CC(C(CCCCCCCC)(CCCCCCCC)C7=C8C=CC(C9=C(CCCCCCCC)C=C(/C=C%10/C(C(C=CC=C%11)=C%11C%10=O)=C(C#N)/C#N)S9)=C7)=C8C=C6C5(CCCCCCCC)CCCCCCCC)=C(C#N)\C#N,1.06,6.82,42.6,3.11,48,22,2,3,0.041666667,0.136363636,7,2,11,2,0.041666667
399,PBDB-T,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=CC(CCCCCCCC)=C3C(C=C4)=CC5=C4C6=CC(C(CCCCCCCC)(CCCCCCCC)C7=C8C=CC(C9=C(CCCCCCCC)C=C(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C(C#N)/C#N)S9)=C7)=C8C=C6C5(CCCCCCCC)CCCCCCCC)=C(C#N)\C#N,0.96,10.59,54.5,5.54,48,22,2,5,0.041666667,0.227272727,7,2,11,2,0.041666667
399,PBDB-T,O=C1C2=C(C=CC=C2)C(/C1=C/C(S3)=CC=C3C(C=C4)=CC5=C4C6=CC(C(CCCCCCCC)(CCCCCCCC)C7=C8C=CC(C9=CC=C(/C=C%10/C(C(C=CC=C%11)=C%11C%10=O)=C(C#N)/C#N)S9)=C7)=C8C=C6C5(CCCCCCCC)CCCCCCCC)=C(C#N)\C#N,0.99,10.3,60.1,6.07,48,22,2,3,0.041666667,0.136363636,7,2,11,2,0.041666667
399,PBDB-T,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=CC=C3C(C=C4)=CC5=C4C6=CC(C(CCCCCCCC)(CCCCCCCC)C7=C8C=CC(C9=CC=C(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C(C#N)/C#N)S9)=C7)=C8C=C6C5(CCCCCCCC)CCCCCCCC)=C(C#N)\C#N,0.87,12.71,67,7.41,48,22,2,5,0.041666667,0.227272727,7,2,11,2,0.041666667
401,PBDT-TzBI ,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.88,16.37,64,9.22,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
401,PBDT-TzBI ,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.84,17.78,69,10.24,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
401,PBDT-F-TzBI ,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.97,16.72,68,11.02,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
401,PBDT-F-TzBI ,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.97,18,70,11.98,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
401,PBDT-F-TzBI ,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.93,18.1,72,12.12,34,22,4,3,0.117647059,0.136363636,7,2,15,4,0.117647059
404,J52,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(OCC(CC)CCCC)=C(S3)C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=C(OCC(CC)CCCC)C=C(/C=C%12/C(C(C=CC=C%13)=C%13C%12=O)=C(C#N)\C#N)S%11)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N,0.866,13.18,55.2,6.3,16,22,2,3,0.125,0.136363636,2,2,15,2,0.125
404,J52,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(OCC(CC)CCCC)=C(S3)C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=C(OCC(CC)CCCC)C=C(/C=C%12/C(C(C=CC=C%13)=C%13C%12=O)=C(C#N)\C#N)S%11)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N,0.867,14.23,53,6.53,16,22,2,3,0.125,0.136363636,2,2,15,2,0.125
405,PBDB-T,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C7=C4C=C(C(SC(/C=C8/C(C(C=CC=C9)=C9C8=O)=C(C#N)\C#N)=C%10)=C%10C%11(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C%11=C7)=C(C#N)/C#N,0.89,9.1,61,4.94,28,22,2,3,0.071428571,0.136363636,5,2,13,2,0.071428571
405,PBDB-T,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C7=C4C(C)=C(C(SC(/C=C8/C(C(C=CC=C9)=C9C8=O)=C(C#N)\C#N)=C%10)=C%10C%11(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C%11=C7C)=C(C#N)/C#N,0.9,14.13,50,6.46,34,22,2,3,0.058823529,0.136363636,5,2,13,2,0.058823529
406,PBDB-T,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C7=C4C=C(C(SC(/C=C8/C(C(C=CC=C9)=C9C8=O)=C(C#N)\C#N)=C%10)=C%10C%11(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C%11=C7)=C(C#N)/C#N,0.79,15.62,68.4,8.47,28,22,2,3,0.071428571,0.136363636,5,2,13,2,0.071428571
406,PBDB-T,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C7=C4C=C(C(SC(/C=C8/C(C(C=CC=C9)=C9C8=O)=C(C#N)\C#N)=C%10)=C%10C%11(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C%11=C7)=C(C#N)/C#N,0.77,17.54,68,9.19,28,22,2,3,0.071428571,0.136363636,5,2,13,2,0.071428571
409,J52-FS,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=C(CCCCCCCCCCC)C4=C3C(N5CC(CC)CCCC)=C(S4)C6=C5C(N(CC(CC)CCCC)C7=C8SC9=C7SC(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C(C#N)/C#N)=C9CCCCCCCCCCC)=C8C%12=NSN=C%126)=C(C#N)\C#N,0.81,22.92,57,10.58,33,22,9,5,0.272727273,0.227272727,8,2,12,5,0.151515152
409,PE2,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=C(CCCCCCCCCCC)C4=C3C(N5CC(CC)CCCC)=C(S4)C6=C5C(N(CC(CC)CCCC)C7=C8SC9=C7SC(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C(C#N)/C#N)=C9CCCCCCCCCCC)=C8C%12=NSN=C%126)=C(C#N)\C#N,0.83,23.24,70,13.5,33,22,9,5,0.272727273,0.227272727,8,2,12,5,0.151515152
414,PBDTTT-C-T,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(OCC(CC)CCCC)=C(S3)C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=C(OCC(CC)CCCC)C=C(/C=C%12/C(C(C=CC=C%13)=C%13C%12=O)=C(C#N)\C#N)S%11)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N,0.89,12.3,59,6.5,16,22,2,3,0.125,0.136363636,2,2,15,2,0.125
414,PTB7-Th,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(OCC(CC)CCCC)=C(S3)C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=C(OCC(CC)CCCC)C=C(/C=C%12/C(C(C=CC=C%13)=C%13C%12=O)=C(C#N)\C#N)S%11)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N,0.91,13.3,60.5,7.3,16,22,2,3,0.125,0.136363636,2,2,15,2,0.125
414,PBDTTT-E-T,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(OCC(CC)CCCC)=C(S3)C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=C(OCC(CC)CCCC)C=C(/C=C%12/C(C(C=CC=C%13)=C%13C%12=O)=C(C#N)\C#N)S%11)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C(C#N)/C#N,0.82,17.7,58,8.4,16,22,2,3,0.125,0.136363636,2,2,15,2,0.125
